No.,Time,Source,Destination,Protocol,Length,Info,Target
4144,57.495868,10.0.0.75,216.58.220.227,QUIC,65,"Payload (Encrypted), PKN: 8, CID: 2683757782137256358",0
4145,57.606121,10.0.0.64,10.0.3.255,NBNS,92,Name query NB NEWTGLOBAL<1c>,0
4146,57.622019,216.58.220.227,10.0.0.75,QUIC,72,"Payload (Encrypted), PKN: 10",0
4147,57.802884,2001:0:9d38:6abd:cea:1091:49b3:20dd,ff02::1,IPv6,82,IPv6 no next header,0
4148,57.803537,10.0.0.75,10.0.0.65,UDP,94,54492  >  56297 Len=52,0
4149,57.803618,2001:0:9d38:6abd:3445:2620:49b3:20dd,2001:0:9d38:6abd:cea:1091:49b3:20dd,IPv6,98,IPv6 no next header,0
4150,57.991795,166.62.10.139,10.0.0.75,TCP,66,"[TCP Retransmission] 80  >  50596 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=128",1
4151,57.992018,10.0.0.75,166.62.10.139,TCP,66,[TCP Dup ACK 236#1] 50596  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 SLE=0 SRE=1,1
4152,57.999724,Cisco_c9:70:28,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/0/00:5f:86:c9:70:1c  Cost = 0  Port = 0x800c,0
4153,58.033893,10.0.0.65,10.0.0.75,UDP,94,56297  >  54492 Len=52,0
4154,58.263524,2001:0:9d38:6abd:cea:1091:49b3:20dd,2001:0:9d38:6abd:3445:2620:49b3:20dd,IPv6,98,IPv6 no next header,0
4155,58.263957,10.0.0.75,10.0.0.65,UDP,94,54492  >  56297 Len=52,0
4156,58.35599,10.0.0.64,10.0.3.255,NBNS,92,Name query NB NEWTGLOBAL<1c>,0
4157,76.074609,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4158,76.111046,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4159,76.128886,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.75? Tell 0.0.0.0,0
4160,76.159643,0.0.0.0,255.255.255.255,DHCP,374,DHCP Request  - Transaction ID 0x1658e433,0
4161,76.627972,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4162,77.073185,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4163,77.129115,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.75? Tell 0.0.0.0,0
4164,77.553245,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4165,77.629184,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4166,78.075335,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4167,78.127374,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.75? Tell 0.0.0.0,0
4168,78.629383,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4169,79.073081,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4170,79.130168,Dell_56:95:0a,Broadcast,ARP,42,Gratuitous ARP for 10.0.0.75 (Request),0
4171,79.16091,10.0.0.75,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0
4172,79.161171,10.0.0.75,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.251 for any sources,0
4173,79.174129,10.0.0.75,224.0.0.252,LLMNR,70,Standard query 0x6096 ANY Newt-Css01,0
4174,79.207415,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<20>,0
4175,79.207786,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<00>,0
4176,79.208,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWTGLOBAL<00>,0
4177,79.209296,10.0.0.75,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources,0
4178,79.213519,10.0.0.75,239.255.255.250,UDP,1121,57894  >  3702 Len=1079,0
4179,79.248182,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4180,79.256647,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4181,79.282544,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4182,79.31439,10.0.0.75,239.255.255.250,UDP,1121,57894  >  3702 Len=1079,0
4183,79.442381,10.0.0.75,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 ,0
4184,79.469681,10.0.0.75,239.255.255.250,SSDP,169,M-SEARCH * HTTP/1.1 ,0
4185,79.49749,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4186,79.586578,10.0.0.75,224.0.0.252,LLMNR,70,Standard query 0x6096 ANY Newt-Css01,0
4187,79.62943,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4188,79.629588,10.0.0.75,224.0.0.22,IGMPv3,70,Membership Report / Join group 224.0.0.252 for any sources / Join group 224.0.0.251 for any sources / Join group 239.255.255.250 for any sources,0
4189,79.958356,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWTGLOBAL<00>,0
4190,79.958676,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<00>,0
4191,79.958925,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<20>,0
4192,80.085141,0.0.0.0,255.255.255.255,DHCP,374,DHCP Request  - Transaction ID 0x1658e433,0
4193,80.62752,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4194,80.709516,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<20>,0
4195,80.709721,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<00>,0
4196,80.70987,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWTGLOBAL<00>,0
4197,80.736217,10.0.0.75,239.255.255.250,SSDP,216,M-SEARCH * HTTP/1.1 ,0
4198,81.459893,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<20>,0
4199,81.460091,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<00>,0
4200,81.460224,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWTGLOBAL<00>,0
4201,81.739947,10.0.0.75,239.255.255.250,SSDP,216,M-SEARCH * HTTP/1.1 ,0
4202,82.136695,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4203,82.234958,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4204,82.285264,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4205,82.498312,10.0.0.75,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 ,0
4206,82.527011,10.0.0.75,239.255.255.250,SSDP,169,M-SEARCH * HTTP/1.1 ,0
4207,82.553824,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4208,82.742546,10.0.0.75,239.255.255.250,SSDP,216,M-SEARCH * HTTP/1.1 ,0
4209,83.127264,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4210,83.738121,10.0.0.75,224.0.0.251,MDNS,82,"Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question",0
4211,83.739243,10.0.0.75,224.0.0.251,MDNS,82,"Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question",0
4212,83.744086,10.0.0.75,239.255.255.250,SSDP,216,M-SEARCH * HTTP/1.1 ,0
4213,84.128967,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4214,84.555124,10.0.0.75,10.0.3.255,DB-LSP-DISC,176,Dropbox LAN sync Discovery Protocol,0
4215,84.741572,10.0.0.75,224.0.0.251,MDNS,82,"Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question",0
4216,84.742566,10.0.0.75,224.0.0.251,MDNS,82,"Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question",0
4217,84.83641,0.0.0.0,255.255.255.255,DHCP,374,DHCP Request  - Transaction ID 0x1658e433,0
4218,85.235045,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4219,85.294981,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4220,85.507499,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4221,86.130565,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4222,86.745173,10.0.0.75,224.0.0.251,MDNS,82,"Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question",0
4223,86.746084,10.0.0.75,224.0.0.251,MDNS,82,"Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question",0
4224,87.128819,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4225,88.203503,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4226,88.295965,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4227,89.12902,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4228,90.12751,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4229,91.180085,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4230,91.180359,10.0.0.75,10.0.3.255,NBNS,92,Name query NB WPAD<00>,0
4231,91.181128,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0xb919 A wpad,0
4232,91.181929,10.0.0.75,10.0.3.255,NBNS,92,Name query NB WPAD<00>,0
4233,91.182457,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0xef5d A wpad,0
4234,91.183381,10.0.0.75,10.0.3.255,NBNS,92,Name query NB WPAD<00>,0
4235,91.184276,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0xb2d0 A wpad,0
4236,91.192329,10.0.0.75,10.0.3.255,NBNS,92,Name query NB ISATAP<00>,0
4237,91.192985,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0x9d29 A isatap,0
4238,91.299702,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4239,91.592119,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0xef5d A wpad,0
4240,91.592232,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0xb919 A wpad,0
4241,91.595811,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0xb2d0 A wpad,0
4242,91.605821,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0x9d29 A isatap,0
4243,91.931934,10.0.0.75,10.0.3.255,NBNS,92,Name query NB WPAD<00>,0
4244,91.93226,10.0.0.75,10.0.3.255,NBNS,92,Name query NB WPAD<00>,0
4245,91.935641,10.0.0.75,10.0.3.255,NBNS,92,Name query NB WPAD<00>,0
4246,91.944156,10.0.0.75,10.0.3.255,NBNS,92,Name query NB ISATAP<00>,0
4247,92.127448,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4248,92.684842,10.0.0.75,10.0.3.255,NBNS,92,Name query NB WPAD<00>,0
4249,92.685149,10.0.0.75,10.0.3.255,NBNS,92,Name query NB WPAD<00>,0
4250,92.688897,10.0.0.75,10.0.3.255,NBNS,92,Name query NB WPAD<00>,0
4251,92.702385,10.0.0.75,10.0.3.255,NBNS,92,Name query NB ISATAP<00>,0
4252,93.130144,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4253,93.719665,0.0.0.0,255.255.255.255,DHCP,374,DHCP Request  - Transaction ID 0x1658e433,0
4254,94.31773,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4255,94.639177,10.0.0.75,10.0.3.255,NBNS,92,Name query NB KRYKIVQBVJG<00>,0
4256,94.639991,10.0.0.75,10.0.3.255,NBNS,92,Name query NB SSPOLNCPRQYS<00>,0
4257,94.640066,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0xd85d A krykivqbvjg,0
4258,94.640803,10.0.0.75,10.0.3.255,NBNS,92,Name query NB KRYKIVQBVJG<00>,0
4259,94.640901,10.0.0.75,224.0.0.252,LLMNR,72,Standard query 0x3463 A sspolncprqys,0
4260,94.641548,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0xf760 A krykivqbvjg,0
4261,94.641935,10.0.0.75,10.0.3.255,NBNS,92,Name query NB SSPOLNCPRQYS<00>,0
4262,94.644075,10.0.0.75,224.0.0.252,LLMNR,72,Standard query 0xae71 A sspolncprqys,0
4263,94.644536,10.0.0.75,10.0.3.255,NBNS,92,Name query NB EUWXGFEOIAYIKPE<00>,0
4264,94.645297,10.0.0.75,224.0.0.252,LLMNR,75,Standard query 0x251a A euwxgfeoiayikpe,0
4265,94.646268,10.0.0.75,10.0.3.255,NBNS,92,Name query NB EUWXGFEOIAYIKPE<00>,0
4266,94.646969,10.0.0.75,224.0.0.252,LLMNR,75,Standard query 0xf12f A euwxgfeoiayikpe,0
4267,95.052692,10.0.0.75,224.0.0.252,LLMNR,72,Standard query 0x3463 A sspolncprqys,0
4268,95.052779,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0xd85d A krykivqbvjg,0
4269,95.056559,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0xf760 A krykivqbvjg,0
4270,95.056607,10.0.0.75,224.0.0.252,LLMNR,72,Standard query 0xae71 A sspolncprqys,0
4271,95.057525,10.0.0.75,224.0.0.252,LLMNR,75,Standard query 0x251a A euwxgfeoiayikpe,0
4272,95.060582,10.0.0.75,224.0.0.252,LLMNR,75,Standard query 0xf12f A euwxgfeoiayikpe,0
4273,95.127586,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4274,95.391055,10.0.0.75,10.0.3.255,NBNS,92,Name query NB KRYKIVQBVJG<00>,0
4275,95.391606,10.0.0.75,10.0.3.255,NBNS,92,Name query NB SSPOLNCPRQYS<00>,0
4276,95.391879,10.0.0.75,10.0.3.255,NBNS,92,Name query NB KRYKIVQBVJG<00>,0
4277,95.394847,10.0.0.75,10.0.3.255,NBNS,92,Name query NB SSPOLNCPRQYS<00>,0
4278,95.395124,10.0.0.75,10.0.3.255,NBNS,92,Name query NB EUWXGFEOIAYIKPE<00>,0
4279,95.399161,10.0.0.75,10.0.3.255,NBNS,92,Name query NB EUWXGFEOIAYIKPE<00>,0
4280,95.621175,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWTGLOBAL<1e>,0
4281,96.130694,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4282,96.142956,10.0.0.75,10.0.3.255,NBNS,92,Name query NB KRYKIVQBVJG<00>,0
4283,96.143241,10.0.0.75,10.0.3.255,NBNS,92,Name query NB SSPOLNCPRQYS<00>,0
4284,96.143511,10.0.0.75,10.0.3.255,NBNS,92,Name query NB KRYKIVQBVJG<00>,0
4285,96.14701,10.0.0.75,10.0.3.255,NBNS,92,Name query NB SSPOLNCPRQYS<00>,0
4286,96.147551,10.0.0.75,10.0.3.255,NBNS,92,Name query NB EUWXGFEOIAYIKPE<00>,0
4287,96.15083,10.0.0.75,10.0.3.255,NBNS,92,Name query NB EUWXGFEOIAYIKPE<00>,0
4288,96.371087,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWTGLOBAL<1e>,0
4289,97.125397,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWTGLOBAL<1e>,0
4290,97.382946,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4291,97.878215,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWTGLOBAL<1e>,0
4292,98.131182,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4293,98.629393,10.0.0.75,10.0.3.255,BROWSER,223,Request Announcement NEWT-CSS01,0
4294,98.638116,10.0.0.75,10.0.3.255,BROWSER,243,"Host Announcement NEWT-CSS01, Workstation, Server, NT Workstation, Potential Browser",0
4295,99.130601,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4296,100.130843,10.0.0.75,10.0.3.255,BROWSER,223,Request Announcement NEWT-CSS01,0
4297,100.335718,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4298,101.128361,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4299,101.632692,10.0.0.75,10.0.3.255,BROWSER,223,Request Announcement NEWT-CSS01,0
4300,102.128834,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4301,103.135472,10.0.0.75,10.0.3.255,BROWSER,223,Request Announcement NEWT-CSS01,0
4302,103.19229,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4303,104.1291,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4304,104.637496,10.0.0.75,10.0.3.255,BROWSER,235,Browser Election Request,0
4305,105.127392,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4306,105.638702,10.0.0.75,10.0.3.255,BROWSER,235,Browser Election Request,0
4307,106.188789,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4308,106.640515,10.0.0.75,10.0.3.255,BROWSER,235,Browser Election Request,0
4309,106.646024,10.0.0.75,10.0.3.255,NBNS,92,Name query NB KRYKIVQBVJG<00>,0
4310,106.646877,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0xc01f A krykivqbvjg,0
4311,106.649395,10.0.0.75,10.0.3.255,NBNS,92,Name query NB SSPOLNCPRQYS<00>,0
4312,106.649517,10.0.0.75,10.0.3.255,NBNS,92,Name query NB EUWXGFEOIAYIKPE<00>,0
4313,106.650126,10.0.0.75,224.0.0.252,LLMNR,72,Standard query 0xa10b A sspolncprqys,0
4314,106.650339,10.0.0.75,224.0.0.252,LLMNR,75,Standard query 0x74a8 A euwxgfeoiayikpe,0
4315,107.059694,10.0.0.75,224.0.0.252,LLMNR,72,Standard query 0xa10b A sspolncprqys,0
4316,107.059694,10.0.0.75,224.0.0.252,LLMNR,75,Standard query 0x74a8 A euwxgfeoiayikpe,0
4317,107.059824,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0xc01f A krykivqbvjg,0
4318,107.12801,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4319,109.013604,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4320,109.089767,0.0.0.0,255.255.255.255,DHCP,374,DHCP Request  - Transaction ID 0xaa2e6704,0
4321,109.097243,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4322,109.12726,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.75? Tell 0.0.0.0,0
4323,109.127408,10.0.0.75,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.251 for any sources,0
4324,109.628895,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4325,109.629085,10.0.0.75,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.251 for any sources,0
4326,110.010911,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4327,110.128957,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.75? Tell 0.0.0.0,0
4328,110.380883,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4329,110.631081,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4330,110.934045,10.0.0.75,224.0.0.252,LLMNR,74,Standard query 0x9245 A biqxefikjssxgi,0
4331,110.934416,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0x9390 A vqntdnprxqj,0
4332,110.934726,10.0.0.75,224.0.0.252,LLMNR,74,Standard query 0x8409 AAAA biqxefikjssxgi,0
4333,110.935165,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0xca98 AAAA vqntdnprxqj,0
4334,110.935599,10.0.0.75,224.0.0.252,LLMNR,68,Standard query 0xeb78 A ykrihogr,0
4335,110.936408,10.0.0.75,224.0.0.252,LLMNR,68,Standard query 0x27d3 AAAA ykrihogr,0
4336,111.013512,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4337,111.128739,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.75? Tell 0.0.0.0,0
4338,111.345339,10.0.0.75,224.0.0.252,LLMNR,74,Standard query 0x8409 AAAA biqxefikjssxgi,0
4339,111.34536,10.0.0.75,224.0.0.252,LLMNR,74,Standard query 0x9245 A biqxefikjssxgi,0
4340,111.345466,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0x9390 A vqntdnprxqj,0
4341,111.349411,10.0.0.75,224.0.0.252,LLMNR,71,Standard query 0xca98 AAAA vqntdnprxqj,0
4342,111.349411,10.0.0.75,224.0.0.252,LLMNR,68,Standard query 0xeb78 A ykrihogr,0
4343,111.349555,10.0.0.75,224.0.0.252,LLMNR,68,Standard query 0x27d3 AAAA ykrihogr,0
4344,111.62904,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4345,114.047702,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4346,114.050591,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0x8daf A isatap,0
4347,114.057903,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0xc21f A isatap,0
4348,114.091262,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4349,114.093398,0.0.0.0,255.255.255.255,DHCP,374,DHCP Request  - Transaction ID 0xb157ec6d,0
4350,114.13097,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.75? Tell 0.0.0.0,0
4351,114.284918,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0x4a42 A isatap,0
4352,114.401003,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4353,114.458644,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0x8daf A isatap,0
4354,114.467727,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0xc21f A isatap,0
4355,114.542457,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0x047e A wpad,0
4356,114.542848,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0xabdb AAAA wpad,0
4357,114.614654,10.0.0.75,10.0.3.255,DB-LSP-DISC,176,Dropbox LAN sync Discovery Protocol,0
4358,114.629169,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4359,114.715863,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0x4a42 A isatap,0
4360,114.954373,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0xabdb AAAA wpad,0
4361,114.95449,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0x047e A wpad,0
4362,115.04739,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4363,115.128408,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.75? Tell 0.0.0.0,0
4364,115.629614,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4365,116.039833,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0x4f92 A wpad,0
4366,116.040342,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0x0ca7 AAAA wpad,0
4367,116.04918,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4368,116.128807,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.75? Tell 0.0.0.0,0
4369,116.481705,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0x0ca7 AAAA wpad,0
4370,116.496352,10.0.0.75,224.0.0.252,LLMNR,64,Standard query 0x4f92 A wpad,0
4371,116.662529,10.0.0.75,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.251 for any sources,0
4372,116.663027,10.0.0.75,224.0.0.251,MDNS,82,"Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question",0
4373,116.663627,10.0.0.75,224.0.0.251,MDNS,82,"Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question",0
4374,116.948108,10.0.0.75,224.0.0.252,LLMNR,69,Standard query 0x2a27 A vauzbvmnj,0
4375,116.948863,10.0.0.75,224.0.0.252,LLMNR,68,Standard query 0xc3cc A aaotygik,0
4376,116.949358,10.0.0.75,224.0.0.252,LLMNR,75,Standard query 0x0c1e A garxrswaviphlqm,0
4377,117.050216,Dell_56:95:0a,LLDP_Multicast,LLDP,58,TTL = 3601 ,0
4378,117.128337,Dell_56:95:0a,Broadcast,ARP,42,Gratuitous ARP for 10.0.0.75 (Request),0
4379,117.12863,10.0.0.75,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.251 for any sources,0
4380,117.173891,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4381,117.201986,10.0.0.75,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources,0
4382,117.20274,10.0.0.75,10.0.3.255,NBNS,92,Name query NB ISATAP<00>,0
4383,117.20308,10.0.0.75,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0
4384,117.203223,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0x999f A isatap,0
4385,117.204869,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<20>,0
4386,117.206417,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWT-CSS01<00>,0
4387,117.206558,10.0.0.75,10.0.3.255,NBNS,110,Registration NB NEWTGLOBAL<00>,0
4388,117.214996,10.0.0.75,239.255.255.250,UDP,1121,57894  >  3702 Len=1079,0
4389,117.239979,Dell_56:95:0a,Broadcast,ARP,42,Who has 10.0.0.168? Tell 10.0.0.75,0
4390,117.304769,10.0.0.75,239.255.255.250,UDP,1121,57894  >  3702 Len=1079,0
4391,117.361555,10.0.0.75,224.0.0.252,LLMNR,68,Standard query 0xc3cc A aaotygik,0
4392,117.361555,10.0.0.75,224.0.0.252,LLMNR,75,Standard query 0x0c1e A garxrswaviphlqm,0
4393,117.362001,10.0.0.75,224.0.0.252,LLMNR,69,Standard query 0x2a27 A vauzbvmnj,0
4394,117.421789,10.0.0.75,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 ,0
4395,117.449418,10.0.0.75,239.255.255.250,SSDP,169,M-SEARCH * HTTP/1.1 ,0
4396,117.476485,10.0.0.75,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0
4397,117.612769,10.0.0.75,224.0.0.252,LLMNR,66,Standard query 0x999f A isatap,0
4398,117.628262,10.0.0.75,224.0.0.22,IGMPv3,62,Membership Report / Join group 239.255.255.250 for any sources / Join group 224.0.0.252 for any sources,0
